Image Path,Caption
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame17209_leftImg8bit.jpg,a busy road with motorcycles and cars driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame3201_leftImg8bit.jpg,a busy street with many vehicles and motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame17045_leftImg8bit.jpg,a view of a busy road with trucks and cars
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame7020_leftImg8bit.jpg,a busy street with many vehicles and buildings
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame8220_leftImg8bit.jpg,a man riding a motorcycle on a busy road
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame17353_leftImg8bit.jpg,a motorcyclist is riding down a busy street
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame10663_leftImg8bit.jpg,a man riding a motorcycle down a busy street
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame6540_leftImg8bit.jpg,a busy street with motorcycles and people walking
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame10099_leftImg8bit.jpg,a man riding a motorcycle on a busy street
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame16235_leftImg8bit.jpg,a busy road with vehicles and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame0260_leftImg8bit.jpg,a blue bus driving down the street in front of a bus stop
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame13426_leftImg8bit.jpg,a man on a motorcycle is riding down the road
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame5970_leftImg8bit.jpg,a man riding a motorcycle down a busy street
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame4191_leftImg8bit.jpg,a street with a yellow taxi and two other vehicles
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame16917_leftImg8bit.jpg,motorcycles and cars are driving down a road
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame1080_leftImg8bit.jpg,a white car driving down a busy street with a blue bus
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame19254_leftImg8bit.jpg,a view of a road with vehicles and trucks
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame20127_leftImg8bit.jpg,a man standing on the side of the road in front of a bus
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame9930_leftImg8bit.jpg,a bus driving down a street with a man walking behind it
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame12253_leftImg8bit.jpg,motorcyclists and cars are driving down a road
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame2451_leftImg8bit.jpg,a blue bus driving down a street with a truck and a motorcycle
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame17544_leftImg8bit.jpg,a street with a motorized vehicle and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame11672_leftImg8bit.jpg,a bus is driving down the road in a city
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame0860_leftImg8bit.jpg,a busy street with buses and cars parked on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame14571_leftImg8bit.jpg,a truck driving down a highway with a water tower in the background
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame21463_leftImg8bit.jpg,a man riding a motorcycle on a busy road
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame11026_leftImg8bit.jpg,a street with two vehicles and a motorcycle on it
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame1899_leftImg8bit.jpg,a blue bus driving down a street in india
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame10254_leftImg8bit.jpg,motorcyclists riding on the road in a busy city
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame15144_leftImg8bit.jpg,a motorcyclist rides down a street with a water tower in the background
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame1260_leftImg8bit.jpg,a street with a bus and a motorcycle on it
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame8340_leftImg8bit.jpg,a busy street with cars and motorcycles driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame19126_leftImg8bit.jpg,a road with a motorcycle and a truck driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame15799_leftImg8bit.jpg,a bus and a car are driving down the road
/home/harshabommana/idd20kII/leftImg8bit/train/275/frame7320_leftImg8bit.jpg,a busy street with people on motorcycles and cars
/home/harshabommana/idd20kII/leftImg8bit/train/262/frame1373_leftImg8bit.jpg,a road with a car driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/262/frame0953_leftImg8bit.jpg,a road with a bridge over it and a mountain in the background
/home/harshabommana/idd20kII/leftImg8bit/train/262/frame3353_leftImg8bit.jpg,a road with a fence and a building in the background
/home/harshabommana/idd20kII/leftImg8bit/train/262/frame1823_leftImg8bit.jpg,a road with a palm tree in the foreground and a mountain in the background
/home/harshabommana/idd20kII/leftImg8bit/train/262/frame1163_leftImg8bit.jpg,a road with a large rock wall in the background
/home/harshabommana/idd20kII/leftImg8bit/train/262/frame0503_leftImg8bit.jpg,a road with a large building in the background
/home/harshabommana/idd20kII/leftImg8bit/train/262/frame2063_leftImg8bit.jpg,a road with a mountain in the background
/home/harshabommana/idd20kII/leftImg8bit/train/262/frame0653_leftImg8bit.jpg,a road with a truck driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/262/frame2693_leftImg8bit.jpg,a road with a concrete wall and mountains in the background
/home/harshabommana/idd20kII/leftImg8bit/train/262/frame1343_leftImg8bit.jpg,a road with palm trees and a car parked in front
/home/harshabommana/idd20kII/leftImg8bit/train/262/frame2303_leftImg8bit.jpg,a road with a bike on it and a mountain in the background
/home/harshabommana/idd20kII/leftImg8bit/train/538/frame2209_leftImg8bit.jpg,a truck driving down the highway with a car behind it
/home/harshabommana/idd20kII/leftImg8bit/train/538/frame4229_leftImg8bit.jpg,a truck driving down a highway with a road on the side
/home/harshabommana/idd20kII/leftImg8bit/train/538/frame4609_leftImg8bit.jpg,a car driving down a highway with a blue sky
/home/harshabommana/idd20kII/leftImg8bit/train/538/frame2559_leftImg8bit.jpg,a car driving down a highway with power lines in the background
/home/harshabommana/idd20kII/leftImg8bit/train/538/frame0389_leftImg8bit.jpg,a car driving down the highway with a blue sky
/home/harshabommana/idd20kII/leftImg8bit/train/538/frame0849_leftImg8bit.jpg,a car driving down a highway with flowers in the background
/home/harshabommana/idd20kII/leftImg8bit/train/538/frame0009_leftImg8bit.jpg,a truck driving down the highway with a large truck behind it
/home/harshabommana/idd20kII/leftImg8bit/train/538/frame3979_leftImg8bit.jpg,a car driving on a highway with a blue sky
/home/harshabommana/idd20kII/leftImg8bit/train/538/frame5079_leftImg8bit.jpg,a car driving down the highway with a blue sky
/home/harshabommana/idd20kII/leftImg8bit/train/437/frame44071_leftImg8bit.jpg,a red bus driving down a street with a motorcycle
/home/harshabommana/idd20kII/leftImg8bit/train/437/frame67508_leftImg8bit.jpg,a busy street with cars and buses on it
/home/harshabommana/idd20kII/leftImg8bit/train/437/frame0419_leftImg8bit.jpg,a car is driving down a road near trees
/home/harshabommana/idd20kII/leftImg8bit/train/437/frame14680_leftImg8bit.jpg,a street scene with people walking and cars parked in the middle
/home/harshabommana/idd20kII/leftImg8bit/train/437/frame61453_leftImg8bit.jpg,a motorcyclist is riding down the road
/home/harshabommana/idd20kII/leftImg8bit/train/437/frame53208_leftImg8bit.jpg,traffic jam in bangalore
/home/harshabommana/idd20kII/leftImg8bit/train/437/frame13108_leftImg8bit.jpg,a man riding a bike down a street with trees and buildings
/home/harshabommana/idd20kII/leftImg8bit/train/437/frame63544_leftImg8bit.jpg,a man driving a motorcycle down a street with a truck behind him
/home/harshabommana/idd20kII/leftImg8bit/train/437/frame65626_leftImg8bit.jpg,a man is riding a motorcycle on a busy street
/home/harshabommana/idd20kII/leftImg8bit/train/437/frame16835_leftImg8bit.jpg,a busy street with many motor scooters and cars
/home/harshabommana/idd20kII/leftImg8bit/train/437/frame23762_leftImg8bit.jpg,a yellow construction vehicle driving down a street
/home/harshabommana/idd20kII/leftImg8bit/train/437/frame67980_leftImg8bit.jpg,a group of people riding motorcycles on a street
/home/harshabommana/idd20kII/leftImg8bit/train/494/frame6467_leftImg8bit.jpg,a truck driving down a highway with a large truck behind it
/home/harshabommana/idd20kII/leftImg8bit/train/459/frame0374_leftImg8bit.jpg,a road with trees and grass in the background
/home/harshabommana/idd20kII/leftImg8bit/train/459/frame0719_leftImg8bit.jpg,a motorcycle is riding down a rural road
/home/harshabommana/idd20kII/leftImg8bit/train/459/frame0869_leftImg8bit.jpg,a view of a road with motorcycles and people
/home/harshabommana/idd20kII/leftImg8bit/train/459/frame0179_leftImg8bit.jpg,a road with a hut and trees in the background
/home/harshabommana/idd20kII/leftImg8bit/train/579/0000000_leftImg8bit.jpg,a truck driving down a street with other vehicles
/home/harshabommana/idd20kII/leftImg8bit/train/579/0000448_leftImg8bit.jpg,a street with a motorbike and a tuk tuk parked on it
/home/harshabommana/idd20kII/leftImg8bit/train/547/0018799_leftImg8bit.jpg,people walking down a narrow street with motorcycles parked on the side
/home/harshabommana/idd20kII/leftImg8bit/train/547/0007335_leftImg8bit.jpg,a white suv is parked on the side of the road
/home/harshabommana/idd20kII/leftImg8bit/train/547/0018731_leftImg8bit.jpg,a narrow street with parked cars and motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/547/0000041_leftImg8bit.jpg,a street with a car parked in front of a building
/home/harshabommana/idd20kII/leftImg8bit/train/547/0002626_leftImg8bit.jpg,a street with a tuk tuk and a car driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/547/0007029_leftImg8bit.jpg,a car is parked on the side of the road
/home/harshabommana/idd20kII/leftImg8bit/train/547/0018618_leftImg8bit.jpg,a man walking down the street in an empty city
/home/harshabommana/idd20kII/leftImg8bit/train/547/0006279_leftImg8bit.jpg,motorcyclists riding down a street lined with trees
/home/harshabommana/idd20kII/leftImg8bit/train/547/0000822_leftImg8bit.jpg,a street with cars and motorcycles parked in front of a gas station
/home/harshabommana/idd20kII/leftImg8bit/train/547/0003377_leftImg8bit.jpg,people on motorbikes and buses on a street
/home/harshabommana/idd20kII/leftImg8bit/train/547/0003040_leftImg8bit.jpg,a street with people walking and vehicles driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/547/0001033_leftImg8bit.jpg,a man riding a motorcycle down a street
/home/harshabommana/idd20kII/leftImg8bit/train/547/0002927_leftImg8bit.jpg,motorcycles and tuk-tuks are driving down a street
/home/harshabommana/idd20kII/leftImg8bit/train/547/0002501_leftImg8bit.jpg,a street with people walking and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/547/0005432_leftImg8bit.jpg,a group of people riding motorcycles on a street
/home/harshabommana/idd20kII/leftImg8bit/train/547/0001801_leftImg8bit.jpg,a man on a motorcycle is driving down a street
/home/harshabommana/idd20kII/leftImg8bit/train/547/0000516_leftImg8bit.jpg,a man on a motorcycle is riding down a street
/home/harshabommana/idd20kII/leftImg8bit/train/547/0002823_leftImg8bit.jpg,a busy street with many people on motorcycles and trucks
/home/harshabommana/idd20kII/leftImg8bit/train/547/0007243_leftImg8bit.jpg,a man on a motorcycle is riding down a street
/home/harshabommana/idd20kII/leftImg8bit/train/547/0002418_leftImg8bit.jpg,a street with people on motorcycles and trucks
/home/harshabommana/idd20kII/leftImg8bit/train/547/0001497_leftImg8bit.jpg,a busy street with motorbikes and cars
/home/harshabommana/idd20kII/leftImg8bit/train/547/0001170_leftImg8bit.jpg,a street with many motor vehicles and people walking down it
/home/harshabommana/idd20kII/leftImg8bit/train/547/0006678_leftImg8bit.jpg,a street with a yellow truck and motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/547/0006381_leftImg8bit.jpg,a street with a motorcycle and people walking on it
/home/harshabommana/idd20kII/leftImg8bit/train/547/0006750_leftImg8bit.jpg,a truck is parked in front of a building
/home/harshabommana/idd20kII/leftImg8bit/train/547/0002129_leftImg8bit.jpg,a street with many buses and motorcycles parked on it
/home/harshabommana/idd20kII/leftImg8bit/train/547/0003171_leftImg8bit.jpg,a busy street with trucks and cars parked on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/547/0018513_leftImg8bit.jpg,a street with parked motorcycles and parked cars
/home/harshabommana/idd20kII/leftImg8bit/train/547/0000722_leftImg8bit.jpg,a street with parked cars and trees
/home/harshabommana/idd20kII/leftImg8bit/train/547/0001422_leftImg8bit.jpg,a street with people walking and cars driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/547/0005683_leftImg8bit.jpg,a man walking down a street with a truck and a motorcycle
/home/harshabommana/idd20kII/leftImg8bit/train/547/0005768_leftImg8bit.jpg,a street with a wall with graffiti on it and parked motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/547/0006126_leftImg8bit.jpg,a man on a motorcycle is driving down a road
/home/harshabommana/idd20kII/leftImg8bit/train/547/0000272_leftImg8bit.jpg,a man riding a motorcycle down a narrow street
/home/harshabommana/idd20kII/leftImg8bit/train/547/0003528_leftImg8bit.jpg,a street with cars and motorcycles parked on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/547/0000464_leftImg8bit.jpg,a street lined with parked cars and parked motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/547/0002331_leftImg8bit.jpg,two men walk down the middle of a street
/home/harshabommana/idd20kII/leftImg8bit/train/547/0003724_leftImg8bit.jpg,a group of people on motorcycles in a busy street
/home/harshabommana/idd20kII/leftImg8bit/train/547/0001606_leftImg8bit.jpg,a busy street with people and vehicles on it
/home/harshabommana/idd20kII/leftImg8bit/train/547/0006544_leftImg8bit.jpg,a street with a motorcycle and a truck parked on it
/home/harshabommana/idd20kII/leftImg8bit/train/547/0003276_leftImg8bit.jpg,a street with many vehicles and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/547/0002252_leftImg8bit.jpg,a street with many motor cycles and people walking down it
/home/harshabommana/idd20kII/leftImg8bit/train/547/0002195_leftImg8bit.jpg,a street with many people walking and riding motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/547/0007129_leftImg8bit.jpg,a man riding a motorbike down a street
/home/harshabommana/idd20kII/leftImg8bit/train/301/frame0659_leftImg8bit.jpg,a car driving down a street with traffic on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/301/frame0531_leftImg8bit.jpg,"a busy street with cars, motorcycles and motorbikes"
/home/harshabommana/idd20kII/leftImg8bit/train/301/frame0612_leftImg8bit.jpg,a busy street with vehicles and pedestrians
/home/harshabommana/idd20kII/leftImg8bit/train/211/frame1668_leftImg8bit.jpg,a man riding a motorbike down a road
/home/harshabommana/idd20kII/leftImg8bit/train/211/frame2463_leftImg8bit.jpg,a road with a hill in the background
